x x.1
-0.022293852 1
-0.022237837 5
-0.022221357 4
-0.022220038 4
-0.022137749 1
-0.022056111 5
-0.021978227 3
-0.021964362 5
-0.021943276 5
-0.021884627 1
-0.021837312 5
-0.021814876 4
-0.021755946 3
-0.021732379 1
-0.021695849 1
-0.021691763 1
-0.021667275 4
-0.021573807 5
-0.021573356 5
-0.021561161 5
-0.021557091 4
-0.021555705 1
-0.021526923 5
-0.021507573 3
-0.021502334 1
-0.021477209 4
-0.021456069 1
-0.021392306 1
-0.021355796 4
-0.0213536 4
-0.021247317 5
-0.02121532 5
-0.021206802 5
-0.021199464 2
-0.021135619 4
-0.021088777 5
-0.021061242 4
-0.021002899 4
-0.02093498 5
-0.020931647 3
-0.020925739 5
-0.020898633 4
-0.020891148 3
-0.020781345 1
-0.020734995 2
-0.02069931 1
-0.020630232 5
-0.020620613 5
-0.020534517 4
-0.020532035 1
-0.020530068 1
-0.020516664 4
-0.02050026 1
-0.020454883 2
-0.02044816 5
-0.020420721 5
-0.02040136 2
-0.020333072 5
-0.020270518 5
-0.020246747 2
-0.02019616 2
-0.02016676 1
-0.02014786 4
-0.020123013 2
-0.020069613 2
-0.02005528 5
-0.019983105 2
-0.019974934 5
-0.019963025 1
-0.01994647 4
-0.019944378 3
-0.019910835 2
-0.01990335 2
-0.019891264 1
-0.01988592 1
-0.01984337 3
-0.01982968 1
-0.019828971 5
-0.019796666 4
-0.019752559 4
-0.019711979 4
-0.019670894 5
-0.019657963 2
-0.019619648 5
-0.019617635 4
-0.019586902 4
-0.019551857 5
-0.019531381 1
-0.019442828 5
-0.019380639 4
-0.019365639 5
-0.019308401 1
-0.019291136 2
-0.019267185 5
-0.019127033 4
-0.019098491 4
-0.019067097 4
-0.01905814 4
-0.019024719 5
-0.019016457 1
-0.018947134 4
-0.01892891 1
-0.018901515 4
-0.018805838 5
-0.018659262 4
-0.018631404 3
-0.018539759 3
-0.018505757 4
-0.018444087 2
-0.018405901 4
-0.018370884 1
-0.018333373 5
-0.01829757 1
-0.018280105 5
-0.018230776 3
-0.018224873 5
-0.018202732 3
-0.018170608 2
-0.018110731 2
-0.018021706 4
-0.017963123 3
-0.017953786 1
-0.017866214 4
-0.017852261 4
-0.017752361 2
-0.017735442 1
-0.017644579 5
-0.017644078 1
-0.017609616 4
-0.017605158 4
-0.017528333 2
-0.01752463 3
-0.017473958 5
-0.017436947 5
-0.017412005 5
-0.017264957 5
-0.017201787 5
-0.017125022 5
-0.016923462 4
-0.016891288 5
-0.016872065 2
-0.016856591 2
-0.016657613 4
-0.016632384 1
-0.016473325 4
-0.016420652 3
-0.01639132 5
-0.016364698 3
-0.01634849 3
-0.016337645 5
-0.016334539 4
-0.01631176 1
-0.016266798 3
-0.016261043 1
-0.016241214 5
-0.016222309 1
-0.016192937 4
-0.016152205 5
-0.016142519 1
-0.016121667 1
-0.016063716 5
-0.01602166 2
-0.016018098 2
-0.015996802 3
-0.01598039 1
-0.015881625 5
-0.0157128 5
-0.015618868 5
-0.015595873 2
-0.015586674 6
-0.015578481 5
-0.015455009 2
-0.015445597 2
-0.01541073 4
-0.015396785 2
-0.015370567 4
-0.015353991 1
-0.01532371 5
-0.015222736 3
-0.015126674 5
-0.015124579 1
-0.015122377 3
-0.014952059 1
-0.014925985 4
-0.014884706 3
-0.014869223 5
-0.014856136 5
-0.01482865 3
-0.01474207 5
-0.014724996 5
-0.014706691 4
-0.014684274 1
-0.014639462 5
-0.014543739 1
-0.014528175 5
-0.014523526 5
-0.014485393 5
-0.01445552 5
-0.014365243 3
-0.014279958 5
-0.014209476 3
-0.01420078 5
-0.014153635 2
-0.014076221 5
-0.01406834 5
-0.014047128 3
-0.013964263 2
-0.013939473 4
-0.013874857 3
-0.013865134 1
-0.013854732 4
-0.013846431 5
-0.013748787 1
-0.013746732 5
-0.013689814 5
-0.013664263 5
-0.013660467 5
-0.013582326 4
-0.013491319 6
-0.013485407 5
-0.013406567 6
-0.01336769 5
-0.013345192 2
-0.013321067 3
-0.013299311 1
-0.01326019 1
-0.013255031 3
-0.013199046 4
-0.013198315 1
-0.013184633 1
-0.013183507 1
-0.013179991 2
-0.013172518 2
-0.013167477 3
-0.013148881 2
-0.013105921 4
-0.012977365 5
-0.012967243 3
-0.012959537 4
-0.01289491 3
-0.012873419 1
-0.01286005 2
-0.012792674 5
-0.0126929 1
-0.012670056 1
-0.012627755 1
-0.012620483 3
-0.012612916 2
-0.012550848 4
-0.012508991 1
-0.012472514 2
-0.012436534 1
-0.012420884 5
-0.012380251 5
-0.012348245 4
-0.012332038 1
-0.012313153 5
-0.01226288 3
-0.012251879 5
-0.012227463 1
-0.012193259 5
-0.012112792 2
-0.012068509 4
-0.01204549 4
-0.012027359 4
-0.012000418 5
-0.011931025 1
-0.011927062 3
-0.011840789 3
-0.011839045 5
-0.011832501 2
-0.011821983 4
-0.011804695 3
-0.011723476 5
-0.011692877 4
-0.011679224 1
-0.011611912 1
-0.011506925 4
-0.011473508 1
-0.011353418 5
-0.011240345 3
-0.011153535 3
-0.011081905 1
-0.011012062 4
-0.010942098 5
-0.010939553 5
-0.010929433 4
-0.010886928 5
-0.010856581 1
-0.010851682 5
-0.010822542 2
-0.010719026 4
-0.010671304 4
-0.010662611 5
-0.010617227 6
-0.010609977 5
-0.010597772 6
-0.010594175 2
-0.010581914 2
-0.010514033 3
-0.01046071 5
-0.01038201 2
-0.010370364 5
-0.010226496 3
-0.010118572 1
-0.010117652 5
-0.01010243 2
-0.010096672 4
-0.01008609 3
-0.010084682 4
-0.010059032 3
-0.010024076 3
-0.010009889 6
-0.0099902744 4
-0.009922658 3
-0.0098840395 3
-0.0098365688 2
-0.0098139786 5
-0.0097907112 1
-0.0097746881 4
-0.0097378323 4
-0.0096605624 5
-0.0096383903 1
-0.0095658873 1
-0.0095356259 1
-0.0095018921 5
-0.0094692827 5
-0.0094539643 2
-0.0094089586 1
-0.009329935 4
-0.0093236481 5
-0.0093180319 6
-0.0092008709 3
-0.009196768 2
-0.0091859799 5
-0.009162067 6
-0.0091366692 4
-0.0091350809 4
-0.009132809 1
-0.0090863061 1
-0.009060473 3
-0.0090050243 1
-0.0089594287 1
-0.0089349762 5
-0.008890779 1
-0.008860685 2
-0.0088367036 3
-0.0084839503 3
-0.008467778 5
-0.0084073668 2
-0.0083812909 2
-0.0083792131 5
-0.0083643852 1
-0.0083446781 4
-0.0083385226 1
-0.0082131687 1
-0.0081937723 4
-0.0081441968 5
-0.0081280085 4
-0.0081039642 1
-0.0080675673 1
-0.0080592969 4
-0.0080401413 4
-0.0080110482 4
-0.0079776231 1
-0.0079671618 4
-0.0079563644 2
-0.0079285947 3
-0.0079193576 6
-0.0078642264 4
-0.0078434911 3
-0.007768834 3
-0.0077307524 5
-0.0076876116 3
-0.007634066 6
-0.0075211828 6
-0.00750599 3
-0.0074631349 5
-0.0074575165 4
-0.007424273 1
-0.0073933228 5
-0.007386476 1
-0.007301168 1
-0.0072662455 3
-0.0072639335 4
-0.0072538489 1
-0.0071742436 4
-0.0070885677 3
-0.0070674138 1
-0.0070506918 3
-0.0070428963 1
-0.0069941106 6
-0.006968438 2
-0.0068948707 1
-0.0068797945 2
-0.0068409322 3
-0.0068372235 2
-0.0068035432 1
-0.0067992777 5
-0.0067518685 3
-0.0067280568 6
-0.0066938752 5
-0.0066738552 4
-0.0066688359 6
-0.0066436636 1
-0.0066060985 5
-0.0064953799 1
-0.0064875146 5
-0.0064572291 6
-0.0064195159 2
-0.0063822528 4
-0.0063775143 6
-0.0063418089 1
-0.0062845525 5
-0.0062515582 6
-0.0062407786 4
-0.006184506 1
-0.0061673038 1
-0.0061020251 1
-0.0060920458 1
-0.0060539827 5
-0.0060153469 6
-0.0058847524 1
-0.0058843101 6
-0.0057341098 5
-0.0057076334 1
-0.0056572214 2
-0.0056269566 1
-0.0055772906 6
-0.0055683325 1
-0.0055021813 4
-0.0054929179 5
-0.0054904361 4
-0.0054720298 2
-0.0054477383 5
-0.0054254009 1
-0.005371337 2
-0.0053213298 1
-0.0052651324 4
-0.0052648038 5
-0.0052636798 5
-0.0052195911 5
-0.0052152834 3
-0.0051965669 5
-0.0051843096 5
-0.0051761577 5
-0.0051718266 3
-0.0051632475 5
-0.0051304779 3
-0.0051114478 3
-0.0051052411 2
-0.0050636315 2
-0.0050603766 5
-0.0050442051 1
-0.0050130502 6
-0.0049352295 4
-0.0049091426 5
-0.004809209 6
-0.0047633313 1
-0.0047211516 5
-0.0046880678 1
-0.004679981 3
-0.0046550534 5
-0.0046535276 5
-0.0046497519 5
-0.004579575 4
-0.004500892 3
-0.004409091 5
-0.0043946358 4
-0.0043915475 2
-0.0043792206 3
-0.0043624327 5
-0.004351692 5
-0.0043333771 5
-0.0042653531 2
-0.0042591283 2
-0.0041191899 2
-0.0041188907 4
-0.0040733778 1
-0.004070483 1
-0.0040668066 5
-0.0039585284 5
-0.003916611 3
-0.0038816352 6
-0.0038576234 3
-0.0037902073 1
-0.0037516784 1
-0.0037427446 2
-0.0036518563 6
-0.0036165128 5
-0.0036151519 4
-0.0035778151 1
-0.0035742517 1
-0.0035733498 2
-0.0035709056 2
-0.0035307676 5
-0.0035113984 1
-0.0035035322 4
-0.0034870415 5
-0.0034792626 1
-0.003479158 1
-0.0034057117 1
-0.0033921538 3
-0.0033221318 6
-0.0032921483 5
-0.003282345 5
-0.0032583977 1
-0.0032253812 6
-0.0031255399 3
-0.003106325 3
-0.0031021728 5
-0.0030832692 2
-0.0030736735 5
-0.0030160169 3
-0.0030065963 1
-0.0029898167 2
-0.0029492914 4
-0.0029356048 3
-0.0029111296 2
-0.0028997194 5
-0.0028837212 1
-0.0028823927 3
-0.0028755193 4
-0.0027851034 1
-0.0027783605 3
-0.002761923 2
-0.0027130612 5
-0.0026957825 4
-0.0026813765 1
-0.0026592948 5
-0.0025902681 3
-0.0025771147 5
-0.0025402263 4
-0.0025275381 2
-0.00244424 5
-0.0024341131 5
-0.0024189935 1
-0.0024078198 5
-0.0022746359 1
-0.0022618578 5
-0.0022426643 2
-0.0022263109 1
-0.0022217157 3
-0.0021890353 1
-0.0021716851 4
-0.0021492703 1
-0.0021403462 5
-0.002069037 5
-0.0020609639 1
-0.0019557235 1
-0.0019051721 4
-0.0018599145 4
-0.001804026 3
-0.001779733 1
-0.0017187263 2
-0.0016739296 4
-0.0016473226 2
-0.0016149314 6
-0.0015822096 4
-0.0015194035 1
-0.0012812059 1
-0.0012671829 2
-0.001238471 1
-0.0011850348 1
-0.001099189 5
-0.00093651757 5
-0.00090457355 5
-0.00089820249 3
-0.00089120586 3
-0.00081913149 5
-0.00080638777 2
-0.00078684013 5
-0.00075233499 1
-0.00070715352 5
-0.00064212158 1
-0.00063850417 2
-0.00063350448 4
-0.00057795722 5
-0.00055155748 5
-0.0005171974 2
-0.00038361416 1
-0.00037880486 3
-0.00037190127 5
-0.00033599375 5
-0.00033585698 4
-0.00012453826 1
-1.9231462e-05 1
-1.7415115e-05 5
1.5107267e-05 1
7.1551892e-05 1
7.3491631e-05 1
7.5487133e-05 3
0.00010330569 3
0.00013516991 5
0.00013878888 1
0.00016448606 1
0.00026431913 1
0.00041716275 2
0.00043146004 1
0.00046488255 3
0.00047820731 3
0.00049689245 1
0.00055055877 3
0.00056570606 3
0.00061461129 1
0.00070290977 1
0.00087779724 3
0.0009080588 3
0.00091413833 1
0.00098293331 1
0.00099635288 3
0.0010023092 1
0.0010078517 5
0.0010616918 2
0.0010834959 6
0.0011777585 1
0.0011822676 1
0.0011892721 1
0.0012499999 4
0.0012650496 1
0.0012957647 4
0.0013225543 5
0.0013904571 2
0.0014606072 1
0.0015101774 3
0.0015521731 2
0.0015606801 2
0.0016201051 4
0.0016595813 1
0.0016945546 1
0.0017149301 2
0.0017245732 4
0.0017630819 1
0.0017859439 5
0.0018483843 1
0.001856723 1
0.0018610085 3
0.001886151 1
0.0018957087 1
0.0019049534 2
0.0019613464 1
0.0019634171 2
0.002044172 3
0.0020623722 4
0.0021796206 1
0.0021907281 5
0.0022100189 1
0.0022242767 3
0.0022812946 1
0.0023102037 4
0.0023726148 1
0.0023742921 5
0.0023800315 1
0.0024116188 5
0.0024123749 1
0.0025203831 1
0.0025204503 1
0.002528485 3
0.0025487728 2
0.0025807101 1
0.0026605349 1
0.0026622953 1
0.0026872007 1
0.0026985759 1
0.0027440533 1
0.0027547682 1
0.0028072076 3
0.0028175261 1
0.0028728287 3
0.0030414521 5
0.0030874573 5
0.0031097657 2
0.0031369446 1
0.0031404 5
0.0031453562 2
0.0031617783 5
0.0032006111 1
0.0032108542 2
0.0032956726 1
0.0033753012 5
0.0033816161 1
0.0033922673 1
0.0033923575 5
0.0034547228 1
0.0034817953 1
0.003530266 2
0.0035615757 1
0.0036585937 4
0.0036677079 3
0.0037211573 1
0.0037276354 1
0.0037601265 5
0.0037938728 2
0.0038909247 1
0.0039414117 5
0.0039508075 4
0.0039512222 3
0.0039766237 5
0.0040360007 3
0.0040618495 4
0.0040759045 5
0.0041206692 1
0.0041306299 5
0.0041308524 5
0.0041821606 3
0.0041920499 1
0.0042072347 1
0.0042127128 3
0.0042336671 2
0.0042348572 3
0.0042906176 3
0.0043052603 5
0.0043366939 4
0.0043875482 5
0.0043957574 2
0.0044012476 3
0.0044578844 5
0.0044592617 1
0.0044745847 3
0.004519098 1
0.0045805345 1
0.0046100434 1
0.0046438518 1
0.0046706632 1
0.0046907302 1
0.0047131898 1
0.0047308097 3
0.0048074708 5
0.004819561 1
0.0048818012 1
0.0048819802 1
0.0049619535 2
0.0050034222 4
0.0050800648 1
0.0050876129 1
0.005095713 2
0.0051997896 1
0.0052350496 1
0.0052527432 4
0.0053014709 5
0.0053125232 1
0.0053331927 2
0.0053529993 1
0.0054258597 1
0.005468152 1
0.0054758057 1
0.0054791573 5
0.0054987643 3
0.0055108063 3
0.0055386698 1
0.0055670029 1
0.0056332024 5
0.0056664328 1
0.0056766499 1
0.0058063732 1
0.0058744814 1
0.0059034832 3
0.0059140626 1
0.0059207685 1
0.0059326727 3
0.0059773915 3
0.0060034296 1
0.0060049284 1
0.0060342357 5
0.0060508961 1
0.0060939053 2
0.0061094719 1
0.0061108889 4
0.0061276998 1
0.0061411159 5
0.0061484832 5
0.0061521354 3
0.0061843123 2
0.0062267429 5
0.0063107964 1
0.0063171171 1
0.0063674504 4
0.0063925478 1
0.0064084878 3
0.0064292592 4
0.0064461818 1
0.006448828 1
0.0064686116 2
0.0065119638 3
0.0065291667 2
0.0065406906 1
0.0066263797 3
0.0066581225 2
0.0066940057 2
0.0067035918 1
0.0067124561 3
0.0067242295 1
0.0067624545 5
0.0067659322 5
0.0068512172 1
0.006885654 5
0.006919455 5
0.0069427692 6
0.0069435314 2
0.0069757621 1
0.0069841188 1
0.0070677131 1
0.0070772709 2
0.0071313442 2
0.0071623996 3
0.0071650278 4
0.0071695076 2
0.007170393 1
0.0071849459 2
0.0072049936 3
0.0072086178 3
0.0072143154 3
0.0072878591 1
0.0073245614 2
0.0073433293 2
0.0073439892 3
0.0073775052 3
0.0073959326 1
0.0074808789 5
0.0075580668 5
0.0075663755 1
0.0075694037 1
0.0075970148 6
0.0075985523 1
0.0076557489 1
0.0076571404 2
0.0076653364 2
0.0076957134 5
0.0077000823 2
0.0077211877 2
0.0077212347 5
0.0077662234 5
0.0077779479 4
0.0078282315 3
0.0078434613 5
0.0078920114 3
0.0078957265 1
0.0079150347 4
0.0079303213 5
0.0079327563 2
0.0079820852 1
0.007999283 2
0.0080196232 1
0.0080593414 2
0.008078954 3
0.0081157632 3
0.0081340507 1
0.0082975551 5
0.008359907 1
0.0083720711 1
0.0083993775 5
0.0084134881 2
0.0084224174 3
0.0084446323 5
0.0084577227 1
0.0084679505 2
0.0085515188 2
0.0087073461 3
0.0087129226 2
0.0087366976 4
0.0087390715 2
0.0087461669 4
0.008866318 5
0.0089901674 4
0.00904378 5
0.0090467465 1
0.0090562666 5
0.0090582959 3
0.0090757244 3
0.0091668561 2
0.0092309942 1
0.0092907946 1
0.0093417169 4
0.0093695913 4
0.0093828277 5
0.0095105853 1
0.009537908 2
0.0095651343 5
0.0095793917 5
0.0096007425 1
0.0096059998 1
0.0096113061 1
0.0096826614 1
0.0097497825 5
0.0098083257 5
0.0098598285 2
0.0098650077 3
0.0098785004 5
0.009897249 5
0.0099168598 1
0.0099206194 5
0.0099892614 5
0.010035743 2
0.010052552 5
0.01006157 1
0.010088249 1
0.010090114 3
0.01011299 5
0.010120774 2
0.010153087 5
0.010175119 5
0.010202526 5
0.010214953 2
0.01025262 4
0.010258178 2
0.010263989 5
0.010297123 3
0.010300371 5
0.010310463 1
0.010315016 1
0.010324255 6
0.010375356 1
0.010391878 5
0.01039283 3
0.010459948 3
0.010507074 5
0.010566284 3
0.010585845 2
0.010593416 5
0.010600115 5
0.010611828 5
0.010641746 2
0.010655318 2
0.010724379 2
0.010736078 2
0.010736894 2
0.010763763 5
0.010776238 1
0.010866585 5
0.010921301 3
0.01095684 3
0.010959073 1
0.010971607 4
0.010989522 5
0.010995589 5
0.01106792 5
0.011136628 5
0.011176537 2
0.011197714 3
0.011244846 1
0.011252186 2
0.011281224 3
0.011293717 2
0.011315604 1
0.01135913 1
0.011453303 4
0.011457673 3
0.011460333 2
0.011469429 1
0.01147915 4
0.01153372 1
0.011581739 1
0.011644427 3
0.011681883 3
0.011687315 4
0.011689309 4
0.011828266 2
0.01186594 2
0.011888536 5
0.011913139 4
0.011923548 5
0.01200896 2
0.01204207 2
0.01204584 2
0.012058314 1
0.01207906 5
0.012111189 2
0.012153334 1
0.012170582 1
0.012216407 3
0.012226615 3
0.012227585 1
0.01228202 2
0.012298027 1
0.012422513 2
0.01243925 3
0.012482265 5
0.012494456 5
0.012499478 3
0.012558383 3
0.012579897 3
0.012587944 2
0.01258921 2
0.012599273 1
0.012683862 2
0.012735368 5
0.012747555 5
0.012756586 3
0.012771098 3
0.012773078 4
0.012780624 3
0.012799602 5
0.012801411 2
0.012816372 3
0.012843331 3
0.012865643 3
0.012870722 2
0.012972111 2
0.013027475 4
0.013059818 1
0.013106922 3
0.013166516 2
0.013201881 1
0.0132158 2
0.013256293 4
0.013375503 3
0.013382811 1
0.013416117 4
0.013454335 4
0.013516083 2
0.013606532 2
0.013610113 5
0.013638037 5
0.013667201 1
0.013691468 5
0.013696555 3
0.013729938 1
0.013737112 2
0.013835575 3
0.013869665 5
0.013870425 2
0.013882067 4
0.014059837 4
0.014095548 2
0.014153819 3
0.014202046 5
0.014223605 3
0.014239413 3
0.014292389 2
0.014305041 2
0.01431077 1
0.014315417 2
0.01435427 5
0.014356849 1
0.014364053 3
0.014367806 2
0.014409533 3
0.014451579 2
0.014495535 2
0.014507004 5
0.014509762 3
0.014515193 5
0.014545502 2
0.014561407 3
0.014668937 5
0.014801316 5
0.014842296 1
0.014858956 3
0.014964118 5
0.01500436 4
0.015036169 5
0.015138693 4
0.015187523 4
0.015235823 3
0.015295488 2
0.015382681 3
0.015403872 4
0.015420733 5
0.015436035 5
0.015469468 4
0.015488197 3
0.015491758 5
0.01549521 2
0.015518706 2
0.015547944 2
0.015578045 2
0.015588611 4
0.015665453 3
0.01567402 3
0.015724388 5
0.01573139 1
0.015744325 5
0.015798718 4
0.015842548 5
0.015850822 1
0.015887383 3
0.0158921 5
0.015921898 2
0.015928958 1
0.015929876 2
0.015930301 5
0.015934447 3
0.015963333 2
0.015967784 5
0.016010449 5
0.016069584 3
0.016169964 3
0.016186401 2
0.016201749 1
0.016224749 5
0.016245588 5
0.016280318 3
0.016289486 2
0.016291942 5
0.016303326 3
0.016313866 3
0.016341187 2
0.016367442 5
0.016379406 5
0.016384548 4
0.016450265 2
0.016454017 2
0.016487783 5
0.016547233 2
0.016555974 5
0.016589119 2
0.016593185 5
0.016604451 3
0.016619104 4
0.016633124 2
0.016651133 5
0.016672135 3
0.016678868 5
0.016710378 5
0.016747374 4
0.01674951 4
0.01680354 5
0.016818208 5
0.016874396 5
0.016927549 2
0.01694019 5
0.016978249 1
0.017023009 4
0.017043408 6
0.017047962 5
0.017058291 1
0.017095447 5
0.017117146 3
0.01718829 5
0.017217024 3
0.017226945 5
0.017271684 5
0.017305179 3
0.017312198 5
0.017326048 5
0.017326194 4
0.017333187 5
0.017360109 5
0.01737208 4
0.017402263 5
0.017414751 5
0.017451236 5
0.017469991 2
0.017523427 1
0.017529378 3
0.017555377 4
0.017599969 5
0.017605423 2
0.017642305 4
0.017673117 2
0.01768522 5
0.017694091 4
0.017746448 3
0.017763737 1
0.017781988 2
0.017783025 3
0.017798209 2
0.017799085 5
0.017805676 3
0.01781047 5
0.017811447 3
0.017815379 5
0.017851046 5
0.017894578 5
0.017905952 5
0.017910429 4
0.017941848 3
0.017944562 5
0.017984313 5
0.018017391 3
0.018018136 3
0.01804898 2
0.018053006 2
0.018099136 1
0.018114672 1
0.018139823 3
0.018160448 4
0.018189524 5
0.01820483 1
0.01824261 5
0.018258091 5
0.018324253 3
0.018357204 4
0.018395772 3
0.018415374 3
0.018470079 2
0.018473058 3
0.018506721 2
0.018548027 4
0.018556459 5
0.0185925 5
0.018662142 2
0.01867894 3
0.018703576 1
0.018725309 1
0.018785403 1
0.018789668 5
0.018837416 3
0.018842978 4
0.018875595 4
0.018886037 5
0.018996048 3
0.019019075 3
0.019029134 2
0.019126505 5
0.019131132 5
0.019137028 5
0.019146634 1
0.019168644 2
0.019210449 5
0.019215712 2
0.01925728 5
0.019281613 3
0.019326005 5
0.019334643 3
0.019422214 2
0.019429833 3
0.019446287 2
0.019479411 2
0.019500621 2
0.019515756 3
0.01961812 5
0.019619905 4
0.019672378 2
0.019754404 5
0.01976458 1
0.019774789 5
0.019827832 1
0.019828085 1
0.019828211 2
0.019867332 1
0.019900851 5
0.019945269 3
0.019949733 5
0.020035628 3
0.020088628 2
0.020166078 5
0.020168812 2
0.020175275 5
0.020207073 3
0.020226153 2
0.020249335 2
0.020358134 5
0.020372872 3
0.020410387 5
0.020434465 2
0.020463233 4
0.020530783 3
0.020544583 5
0.020584573 5
0.020634875 2
0.020640736 3
0.020653391 2
0.020677748 5
0.020706215 2
0.02074461 5
0.020777035 5
0.020783282 3
0.020816373 3
0.020873004 3
0.020954317 4
0.020983254 5
0.021001472 2
0.021025122 2
0.021081447 1
0.021087271 1
0.021184168 3
0.02121742 3
0.021224021 1
0.021262048 5
0.021327029 4
0.021327692 2
0.021341715 5
0.021413899 2
0.02142036 2
0.021513165 3
0.021580457 5
0.021626277 1
0.02163277 5
0.021636515 3
0.02164113 5
0.021730956 5
0.021737812 2
0.021743921 3
0.021746123 1
0.02177391 2
0.021876166 4
0.021906796 2
0.021914705 4
0.02193855 5
0.021955709 5
0.021982645 4
0.021984633 3
0.022021595 1
0.022054333 2
0.022066384 3
0.02208055 3
0.02220425 2
0.022208884 3
0.022222619 2
0.022228525 2
0.022235947 5
0.02239833 4
0.022409766 3
0.022460508 3
0.022489545 2
0.022503055 2
0.022517983 3
0.022634553 5
0.022656748 4
0.02268744 2
0.022783898 2
0.022789621 5
0.022791693 2
0.022862978 5
0.022896608 2
0.022927044 3
0.022930283 3
0.022948815 4
0.022974274 1
0.023123063 2
0.02314356 3
0.023146211 2
0.023188494 3
0.023191093 4
0.023257305 3
0.023271909 1
0.023276946 1
0.023289825 3
0.023381441 5
0.023385897 4
0.023396226 2
0.023399405 5
0.023405224 5
0.023479353 5
0.023493092 1
0.023500669 2
0.023565935 3
0.02357992 2
0.023591206 4
0.023656959 1
0.023662682 2
0.023676308 5
0.023684203 3
0.023753058 5
0.023782588 3
0.023873965 5
0.023932684 5
0.024078797 1
0.024079128 2
0.024096079 3
0.024115017 4
0.024126193 3
0.02417211 5
0.024188095 2
0.024197489 5
0.02423661 4
0.02424944 3
0.02425099 1
0.024284999 2
0.024286547 2
0.024292862 5
0.024347573 5
0.024371544 2
0.024466151 4
0.024535314 5
0.024541723 4
0.024599237 2
0.0246085 2
0.02465129 5
0.024679318 1
0.02469104 5
0.024740451 4
0.024860939 3
0.024868112 4
0.024884722 2
0.024920201 2
0.024920292 3
0.025037038 5
0.025058863 3
0.02506702 5
0.025076202 2
0.025079289 3
0.025098201 5
0.025109772 3
0.025124486 2
0.025191364 3
0.025221043 5
0.025274454 5
0.025312112 5
0.025339478 2
0.025353498 3
0.025368778 2
0.025453725 3
0.02550881 3
0.025525345 5
0.025526611 4
0.025574001 2
0.025604088 3
0.025606571 2
0.025680732 5
0.025771451 4
0.025794096 1
0.025827103 6
0.025844606 3
0.025869758 3
0.025899149 2
0.025912563 2
0.025954969 3
0.026012575 2
0.026141305 5
0.026170245 3
0.02621975 4
0.026223214 2
0.026379026 5
0.026385574 2
0.026397534 3
0.026438151 2
0.026444734 2
0.026497666 3
0.026645437 2
0.02665056 3
0.026651175 2
0.02668275 1
0.026687111 4
0.026724374 2
0.026781819 2
0.026783725 2
0.026941219 2
0.027002177 2
0.027014344 5
0.027055945 3
0.027105516 4
0.027142593 2
0.027147192 2
0.027194105 4
0.02724069 4
0.027284592 5
0.027294511 5
0.027314 2
0.027337731 3
0.027436187 1
0.027521487 2
0.027544166 4
0.027568899 2
0.027588355 3
0.027589453 2
0.027608028 2
0.027625438 5
0.027634257 3
0.02771934 5
0.027738727 1
0.027817944 1
0.027827712 2
0.027861921 5
0.027871307 2
0.0278779 2
0.02790972 3
0.027935937 3
0.027939691 2
0.028029988 5
0.028116414 6
0.028131912 4
0.028173971 3
0.028214693 2
0.028221363 3
0.028245551 2
0.028274191 3
0.028324964 1
0.02833077 5
0.028337642 2
0.02835584 4
0.02839069 1
0.028395452 2
0.028410281 4
0.028441074 4
0.028472725 3
0.028534753 4
0.028562963 5
0.028632729 5
0.028748949 2
0.028755431 5
0.028769474 3
0.028805823 2
0.028866042 3
0.028868554 5
0.028907866 1
0.029023933 2
0.029078424 4
0.02909243 3
0.029099511 5
0.029111691 2
0.029164572 1
0.029168327 2
0.029192803 5
0.029213174 2
0.029252195 2
0.029263907 3
0.029329209 4
0.029345734 5
0.029363998 5
0.029394445 1
0.029403668 5
0.029450557 5
0.02945284 3
0.029463113 2
0.029549285 2
0.029573033 5
0.029594221 6
0.029634338 5
0.02963917 5
0.029653889 2
0.029663847 4
0.029664019 5
0.029715751 4
0.029717335 3
0.029743576 2
0.029811636 5
0.029814236 2
0.029847245 2
0.029852279 5
0.029875014 2
0.029884661 4
0.029986987 5
0.029994374 3
0.030030181 2
0.030040812 1
0.030049145 5
0.030067957 2
0.03006832 5
0.030080055 5
0.030093206 4
0.030124835 1
0.030126377 2
0.030142359 2
0.030192424 5
0.030288454 5
0.030309848 3
0.030419443 1
0.030456029 5
0.030535218 3
0.030593181 1
0.030604975 5
0.030636352 5
0.030637813 4
0.030661673 5
0.030668444 5
0.030741645 5
0.030743151 5
0.030748677 1
0.030783416 2
0.030847799 2
0.030869281 5
0.030911697 5
0.030955181 2
0.030968801 5
0.030982875 3
0.030988187 3
0.031004827 3
0.031006385 3
0.031049126 2
0.031112897 2
0.031119519 1
0.031127758 4
0.031154035 3
0.03120584 3
0.031208359 2
0.031223369 2
0.031245887 5
0.031309045 4
0.031323792 2
0.031346664 4
0.03137624 1
0.031396386 1
0.031437977 2
0.031442044 1
0.031468084 1
0.031475696 2
0.031525166 2
0.031539962 2
0.031546631 1
0.031548154 5
0.031584784 3
0.031595228 5
0.031598306 1
0.031764252 5
0.031783191 2
0.031784971 2
0.03180346 3
0.03181717 3
0.031871653 3
0.031874887 1
0.031877864 2
0.031887086 2
0.031937249 4
0.031949581 2
0.031950511 3
0.031959036 2
0.031970381 5
0.032057836 5
0.032164207 1
0.032168678 2
0.03219703 4
0.032270868 1
0.032295232 5
0.032317262 2
0.03235227 4
0.032366352 2
0.032390263 1
